"model.id","drug","time","volume","body.weight"
"X.3873.uned","untreated",121,247.5,29.1
"X.3873.uned","untreated",125,243,28.7
"X.3873.uned","untreated",128,262.2,30.1
"X.3873.uned","untreated",133,280.4,30.8
"X.3873.uned","untreated",136,277.7,29.6
"X.3880.biib","binimetinib",0,180.91,22.5
"X.3880.biib","binimetinib",5,104.68,22.6
"X.3880.biib","binimetinib",10,116.89,22.3
"X.3880.biib","binimetinib",13,105.43,22.7
"X.3880.biib","binimetinib",17,106.73,23.4
"X.3880.biib","binimetinib",20,125.55,23.1
"X.3880.biib","binimetinib",24,108.51,23.5
"X.3880.biib","binimetinib",27,81.42,24.1
"X.3880.biib","binimetinib",31,95.56,24.4
"X.3880.biib","binimetinib",34,95.16,23.5
"X.3880.biib","binimetinib",38,85.7,24.1
"X.3880.biib","binimetinib",41,88.19,23.5
"X.3880.biib","binimetinib",46,80.33,24.2
"X.3880.biib","binimetinib",49,70.1,24.6
"X.3880.biib","binimetinib",52,74.49,24.3
"X.3880.biib","binimetinib",55,44.42,24
"X.3880.biib","binimetinib",59,44.62,24.5
"X.3880.biib","binimetinib",62,58.02,23.4
"X.3880.biib","binimetinib",66,69.3,23.9
"X.3880.biib","binimetinib",69,63.74,24.1
"X.3880.biib","binimetinib",74,44.38,24.8
"X.3880.biib","binimetinib",80,27.38,24.2
"X.3880.biib","binimetinib",94,31.05,24.7
"X.3880.biib","binimetinib",98,36.98,24.9
"X.3880.biib","binimetinib",109,30.32,24.9
"X.3880.biib","binimetinib",122,45.86,25.3
"X.3880.biib","binimetinib",126,49,25.7
"X.3880.biib","binimetinib",130,51.84,25.1
"X.3880.biib","binimetinib",137,31.94,25.6
"X.3880.biib","binimetinib",142,70.23,25.7
"X.3880.biib","binimetinib",145,42.87,27.2
"X.3880.biib","binimetinib",150,40.31,25.7
"X.3880.biib","binimetinib",157,28.88,26.8
"X.3880.biib","binimetinib",164,56.14,26.1
"X.3880.biib","binimetinib",170,79.49,26.1
"X.3880.biib","binimetinib",173,66.65,25.7
"X.3880.biib","binimetinib",177,102.06,26.2
"X.3880.biib","binimetinib",181,73.73,25.8
"X.3880.biib","binimetinib",186,119.42,26.6
"X.3880.biib","binimetinib",191,175.34,26.6
"X.3880.biib","binimetinib",195,185.9,25.8
"X.3880.biib","binimetinib",199,182.57,25.8
"X.3880.biib","binimetinib",208,263.79,26.6
"X.3880.biib","binimetinib",213,169,26.7
"X.3880.biib","binimetinib",222,202.61,25.8
"X.3880.biib","binimetinib",228,243.09,25.8
"X.3880.biib","binimetinib",236,267.7,26
"X.3880.biib","binimetinib",248,331.63,25.5
"X.3880.biib","binimetinib",255,350.41,25.5
"X.3880.biib","binimetinib",262,469.3,26.3
"X.3880.BK20","BKM120",0,183.5,24.9
"X.3880.BK20","BKM120",5,213.66,23.6
"X.3880.BK20","BKM120",10,234.64,22.6
"X.3880.BK20","BKM120",13,232.44,23
"X.3880.BK20","BKM120",17,213.58,22.7
"X.3880.BK20","BKM120",20,240.74,22.5
"X.3880.BK20","BKM120",24,290.37,22.7
"X.3880.BK20","BKM120",27,319.47,23.1
"X.3880.BK20","BKM120",31,287.72,23.1
"X.3880.BK20","BKM120",34,241.11,22.9
"X.3880.BK20","BKM120",38,237.29,23.2
"X.3880.BK20","BKM120",41,190.98,22.4
"X.3880.BK20","BKM120",46,364.43,22
"X.3880.BK20.enib","BKM120 + encorafenib",0,184.84,25.6
"X.3880.BK20.enib","BKM120 + encorafenib",2,207.4,24.2
"X.3880.BK20.enib","BKM120 + encorafenib",7,216.4,23.2
"X.3880.BK20.enib","BKM120 + encorafenib",10,206.15,22.3
"X.3880.BK20.enib","BKM120 + encorafenib",14,196.67,23.4
"X.3880.BK20.enib","BKM120 + encorafenib",17,174.12,23.8
"X.3880.BK20.enib","BKM120 + encorafenib",21,215.97,24.4
"X.3880.BK20.enib","BKM120 + encorafenib",24,231.61,24.7
"X.3880.BK20.enib","BKM120 + encorafenib",28,246.59,24.8
"X.3880.BK20.enib","BKM120 + encorafenib",31,253.4,24.1
"X.3880.BK20.enib","BKM120 + encorafenib",35,301.77,24.1
"X.3880.BK20.enib","BKM120 + encorafenib",37,236.35,22.7
"X.3880.BK20.enib","BKM120 + encorafenib",38,244.11,22.9
"X.3880.BK20.enib","BKM120 + encorafenib",43,275.72,24.7
"X.3880.CG97","CGM097",0,238.5,26.1
"X.3880.CG97","CGM097",5,418.04,25.2
"X.3880.CG97","CGM097",10,471.16,25.1
"X.3880.CG97","CGM097",13,506.49,25
"X.3880.CG97","CGM097",17,571.26,25.5
"X.3880.CG97","CGM097",20,544.47,25.6
"X.3880.CG97","CGM097",24,583.22,26.7
"X.3880.dane","dacarbazine",0,235.41,22.7
"X.3880.dane","dacarbazine",5,461.22,21.3
"X.3880.dane","dacarbazine",8,439.57,20.8
"X.3880.dane","dacarbazine",12,539.91,22.3
"X.3880.dane","dacarbazine",15,561.58,21.1
"X.3880.dane","dacarbazine",19,587.49,21.2
"X.3880.dane","dacarbazine",22,596.56,21.7
"X.3880.enib","encorafenib",0,180.37,22.4
"X.3880.enib","encorafenib",5,275.66,21.6
"X.3880.enib","encorafenib",10,277.38,21.4
"X.3880.enib","encorafenib",13,252.09,22.9
"X.3880.enib","encorafenib",17,256.79,23.4
"X.3880.enib","encorafenib",20,294.87,23.2
"X.3880.enib","encorafenib",24,333.74,23.4
"X.3880.enib.biib","encorafenib + binimetinib",0,189.54,24.5
"X.3880.enib.biib","encorafenib + binimetinib",2,155.19,24.9
"X.3880.enib.biib","encorafenib + binimetinib",7,178.25,24.8
"X.3880.enib.biib","encorafenib + binimetinib",10,165.79,25.3
"X.3880.enib.biib","encorafenib + binimetinib",14,178.49,27.1
"X.3880.enib.biib","encorafenib + binimetinib",17,189.45,25.3
"X.3880.enib.biib","encorafenib + binimetinib",21,215.45,26.2
"X.3880.enib.biib","encorafenib + binimetinib",24,160.45,26.1
"X.3880.enib.biib","encorafenib + binimetinib",28,155.74,25.3
"X.3880.enib.biib","encorafenib + binimetinib",31,175.77,23.1
"X.3880.enib.biib","encorafenib + binimetinib",35,173.73,24.7
"X.3880.enib.biib","encorafenib + binimetinib",38,203.06,25.4
"X.3880.enib.biib","encorafenib + binimetinib",43,214.86,26.1
"X.3880.enib.biib","encorafenib + binimetinib",46,230.38,25.8
"X.3880.enib.biib","encorafenib + binimetinib",49,262.92,25.9
"X.3880.enib.biib","encorafenib + binimetinib",52,324.8,25.3
"X.3880.enib.biib","encorafenib + binimetinib",56,307.8,26.5
"X.3880.enib.biib","encorafenib + binimetinib",59,324.3,25.4
"X.3880.enib.biib","encorafenib + binimetinib",63,314.71,26.4
"X.3880.enib.biib","encorafenib + binimetinib",66,359.77,25.2
"X.3880.enib.biib","encorafenib + binimetinib",71,351.34,26.1
"X.3880.enib.biib","encorafenib + binimetinib",77,375.7,25.5
"X.3880.enib.biib","encorafenib + binimetinib",87,368.48,24.9
"X.3880.LD25","LDE225",0,228.1,23.8
"X.3880.LD25","LDE225",2,213.46,21.9
"X.3880.LD25","LDE225",7,293.4,19.5
"X.3880.LD78","LDK378",0,183.37,22.3
"X.3880.LD78","LDK378",2,256.06,20.1
"X.3880.LD78","LDK378",7,339.09,20.3
"X.3880.LD78","LDK378",10,452.25,20.6
"X.3880.LD78","LDK378",14,510.33,21.6
"X.3880.LD78","LDK378",17,627.81,19.8
"X.3880.LD78","LDK378",21,573.13,20.2
"X.3880.LE11","LEE011",0,208.96,26.7
"X.3880.LE11","LEE011",5,298.76,24.3
"X.3880.LE11","LEE011",10,239.27,24.7
"X.3880.LE11","LEE011",13,285.21,28
"X.3880.LE11","LEE011",17,327.17,28.6
"X.3880.LE11","LEE011",20,302.51,28.4
"X.3880.LE11","LEE011",24,355.22,30.7
"X.3880.LE11.enib","LEE011 + encorafenib",0,223.31,21.7
"X.3880.LE11.enib","LEE011 + encorafenib",2,247.63,19.9
"X.3880.LE11.enib","LEE011 + encorafenib",7,308.28,20.3
"X.3880.LE11.enib","LEE011 + encorafenib",10,300.78,21.3
"X.3880.LE11.enib","LEE011 + encorafenib",14,318.65,22
"X.3880.LE11.enib","LEE011 + encorafenib",17,278.37,22.2
"X.3880.LE11.enib","LEE011 + encorafenib",21,363.23,22.7
"X.3880.LG13","LGW813",0,219.1,26.3
"X.3880.LG13","LGW813",5,197.09,25.6
"X.3880.LG13","LGW813",10,255.79,25.5
"X.3880.LG13","LGW813",13,319.64,25.6
"X.3880.LG13","LGW813",17,429.81,25.9
"X.3880.LG13","LGW813",20,379.43,24.2
"X.3880.LG13","LGW813",24,458.92,24.7
"X.3880.TA66","TAS266",0,207.03,23.6
"X.3880.TA66","TAS266",3,362.01,23.1
"X.3880.TA66","TAS266",8,532.95,22.5
"X.3880.TA66","TAS266",13,752.95,21.6
"X.3880.TA66","TAS266",16,737.55,22.1
"X.3880.TA66","TAS266",20,681.11,21.9
"X.3880.TA66","TAS266",23,903.91,22.1
"X.3880.TA66","TAS266",27,819.01,22
"X.3880.uned","untreated",0,181.68,22.9
"X.3880.uned","untreated",3,268.14,22.9
"X.3880.uned","untreated",6,389.32,22.7
"X.3880.uned","untreated",8,468.52,22.9
"X.3880.uned","untreated",13,770.12,22.1
"X.3880.uned","untreated",18,1014.2,21.7
"X.3880.uned","untreated",21,1193.3,22.3
"X.3880.WN74","WNT974",0,186.03,25.6
"X.3880.WN74","WNT974",2,171.11,23.9
"X.3880.WN74","WNT974",7,223.14,24.1
"X.3880.WN74","WNT974",10,252.2,23.6
"X.3880.WN74","WNT974",14,332.44,23.7
"X.3880.WN74","WNT974",17,308.32,23.1
"X.3880.WN74","WNT974",21,356.73,23.4
"X.3898.abne","abraxane",0,208.4,28.3
"X.3898.abne","abraxane",5,201.3,28.9
"X.3898.abne","abraxane",8,273.6,28.9
"X.3898.abne","abraxane",12,321.9,29
"X.3898.abne","abraxane",15,451.6,29.8
"X.3898.abne","abraxane",20,513.1,29
"X.3898.abne","abraxane",22,610.8,30
"X.3898.abne","abraxane",26,630.1,29.8
"X.3898.abne","abraxane",30,768.1,30.4
"X.3898.abne","abraxane",34,918.9,29.6
"X.3898.abne","abraxane",37,1182.1,30.7
"X.3898.abne","abraxane",40,1242.1,32.2
"X.3898.biib","binimetinib",0,220.1,27.4
"X.3898.biib","binimetinib",2,408,26.6
"X.3898.biib","binimetinib",6,408.9,27
"X.3898.biib","binimetinib",9,471.1,26.3
"X.3898.biib","binimetinib",13,588.1,27.1
"X.3898.biib","binimetinib",16,565,27.6
"X.3898.biib","binimetinib",20,719.3,28.5
"X.3898.biib","binimetinib",23,628.3,29
"X.3898.biib","binimetinib",27,707.9,28.8
"X.3898.biib","binimetinib",30,754.8,27.9
"X.3898.biib","binimetinib",34,753.5,29.5
"X.3898.biib","binimetinib",37,980.8,28.7
"X.3898.biib","binimetinib",40,855.3,29.3
"X.3898.biib","binimetinib",43,921.5,29.7
"X.3898.biib","binimetinib",48,927.5,29.7
"X.3898.biib","binimetinib",51,658.5,27.5
"X.3898.biib","binimetinib",55,794.1,29.1
"X.3898.biib","binimetinib",58,542.1,29.1
"X.3898.bipk","binimetinib-3.5mpk",0,226.6,25.9
"X.3898.bipk","binimetinib-3.5mpk",2,344.3,25.9
"X.3898.bipk","binimetinib-3.5mpk",6,558.1,25.5
"X.3898.bipk","binimetinib-3.5mpk",9,536.7,26.7
"X.3898.bipk","binimetinib-3.5mpk",12,769.2,27.4
"X.3898.bipk","binimetinib-3.5mpk",14,731.8,26.3
"X.3898.bipk","binimetinib-3.5mpk",19,924.5,26.7
"X.3898.bipk","binimetinib-3.5mpk",26,995.8,27.8
"X.3898.bipk","binimetinib-3.5mpk",29,894.1,27.3
"X.3898.bipk","binimetinib-3.5mpk",33,1021.1,29.3
"X.3898.BK20","BKM120",0,219.7,23.5
"X.3898.BK20","BKM120",4,244.7,23.7
"X.3898.BK20","BKM120",7,259.1,23.6
"X.3898.BK20","BKM120",11,249.4,23.6
"X.3898.BK20","BKM120",14,295.8,24.6
"X.3898.BK20","BKM120",18,217.5,24.8
"X.3898.BK20","BKM120",21,313.7,24.3
"X.3898.BK20","BKM120",25,318.1,24.7
"X.3898.BK20","BKM120",28,289.6,25.3
"X.3898.BK20","BKM120",32,352,25.5
"X.3898.BK20","BKM120",35,298.7,25.9
"X.3898.BK20","BKM120",39,287.1,25.6
"X.3898.BK20","BKM120",42,434.8,25.9
"X.3898.BK20","BKM120",46,394.3,25.8
"X.3898.BK20","BKM120",48,546.2,25.3
"X.3898.BK20.biib","BKM120 + binimetinib",0,258.1,25
"X.3898.BK20.biib","BKM120 + binimetinib",2,369.3,26.6
"X.3898.BK20.biib","BKM120 + binimetinib",6,436.6,26.2
"X.3898.BK20.biib","BKM120 + binimetinib",9,460.5,25.8
"X.3898.BK20.biib","BKM120 + binimetinib",13,438.8,25.1
"X.3898.BK20.biib","BKM120 + binimetinib",16,466.9,26.1
"X.3898.BK20.biib","BKM120 + binimetinib",20,534.4,27.5
"X.3898.BK20.biib","BKM120 + binimetinib",23,499.6,26
"X.3898.BK20.biib","BKM120 + binimetinib",27,512.6,26.4
"X.3898.BK20.biib","BKM120 + binimetinib",30,522.4,26.5
"X.3898.BK20.biib","BKM120 + binimetinib",34,424.3,26.9
"X.3898.BK20.biib","BKM120 + binimetinib",37,465.4,25.7
"X.3898.BK20.biib","BKM120 + binimetinib",40,452.7,25.9
"X.3898.BK20.biib","BKM120 + binimetinib",43,500.1,25.7
"X.3898.BK20.biib","BKM120 + binimetinib",48,514.2,26.1
"X.3898.BK20.biib","BKM120 + binimetinib",51,449.3,25.9
"X.3898.BK20.biib","BKM120 + binimetinib",55,558.9,25.6
"X.3898.BK20.biib","BKM120 + binimetinib",58,447.1,25.8
"X.3898.BK20.biib","BKM120 + binimetinib",61,471.8,25.8
"X.3898.BK20.biib","BKM120 + binimetinib",65,488.3,26.2
"X.3898.BK20.biib","BKM120 + binimetinib",68,744,26.3
"X.3898.BK20.biib","BKM120 + binimetinib",71,442.2,25.8
"X.3898.BK20.biib","BKM120 + binimetinib",75,426.6,24.6
"X.3898.BK20.biib","BKM120 + binimetinib",79,476.7,26.3
"X.3898.BK20.biib","BKM120 + binimetinib",83,552.8,27.2
"X.3898.BK20.biib","BKM120 + binimetinib",86,605.4,26.2
"X.3898.BK20.biib","BKM120 + binimetinib",89,464.1,26.3
"X.3898.BK20.biib","BKM120 + binimetinib",93,565.4,26.8
"X.3898.BK20.LD25","BKM120 + LDE225",0,327.5,26.6
"X.3898.BK20.LD25","BKM120 + LDE225",1,342.6,26.2
"X.3898.BK20.LD25","BKM120 + LDE225",4,258.1,25.6
"X.3898.BK20.LD25","BKM120 + LDE225",8,308.9,25.8
"X.3898.BK20.LD25","BKM120 + LDE225",11,385.7,26.6
"X.3898.BK20.LD25","BKM120 + LDE225",14,313,25
"X.3898.BK20.LD25","BKM120 + LDE225",18,260.5,25.6
"X.3898.BK20.LD25","BKM120 + LDE225",22,286.1,26.7
"X.3898.BK20.LD25","BKM120 + LDE225",26,313.2,25.8
"X.3898.BK20.LD25","BKM120 + LDE225",29,305.9,25
"X.3898.BK20.LD25","BKM120 + LDE225",32,294.9,25.5
"X.3898.BK20.LD25","BKM120 + LDE225",36,297.4,25.4
"X.3898.BK20.LD25","BKM120 + LDE225",40,312.2,25
"X.3898.BK20.LD25","BKM120 + LDE225",43,314.9,25.3
"X.3898.BK20.LD25","BKM120 + LDE225",47,292.8,25.4
"X.3898.BK20.LD25","BKM120 + LDE225",53,341.7,25.5
"X.3898.BK20.LD25","BKM120 + LDE225",64,273.5,25.6
"X.3898.BK20.LD25","BKM120 + LDE225",67,220.3,23.4
"X.3898.BK20.LD25","BKM120 + LDE225",70,207.6,24.4
"X.3898.BK20.LD25","BKM120 + LDE225",74,196.9,23.2
"X.3898.BK20.LD25","BKM120 + LDE225",77,202.8,24.9
"X.3898.BK20.LD25","BKM120 + LDE225",82,197.7,24.9
"X.3898.BK20.LD25","BKM120 + LDE225",85,171.1,23.8
"X.3898.BK20.LD25","BKM120 + LDE225",88,176.3,25.5
"X.3898.BK20.LD25","BKM120 + LDE225",91,192.4,26
"X.3898.BK20.LD25","BKM120 + LDE225",95,180.2,23.5
"X.3898.BK20.LD25","BKM120 + LDE225",98,163.6,26.6
"X.3898.BK20.LD25","BKM120 + LDE225",102,158.7,25
"X.3898.BK20.LD25","BKM120 + LDE225",105,156.9,24.8
"X.3898.BK20.LD25","BKM120 + LDE225",109,123.3,22.9
"X.3898.BK20.LD25","BKM120 + LDE225",113,115,23.8
"X.3898.BY19","BYL719",0,241.8,24.6
"X.3898.BY19","BYL719",5,252.1,24.8
"X.3898.BY19","BYL719",8,262,25.2
"X.3898.BY19","BYL719",12,257.8,25.3
"X.3898.BY19","BYL719",15,264.6,25.1
"X.3898.BY19","BYL719",18,267.2,26.4
"X.3898.BY19.LJ16","BYL719 + LJM716",0,309.2,24.9
"X.3898.BY19.LJ16","BYL719 + LJM716",3,316.3,25.2
"X.3898.BY19.LJ16","BYL719 + LJM716",7,320.6,24.7
"X.3898.BY19.LJ16","BYL719 + LJM716",10,337.8,24
"X.3898.BY19.LJ16","BYL719 + LJM716",14,334.9,24.5
"X.3898.BY19.LJ16","BYL719 + LJM716",17,444,25
"X.3898.BY19.LJ16","BYL719 + LJM716",21,467.5,25.4
"X.3898.BY19.LJ16","BYL719 + LJM716",23,488.2,24
"X.3898.BY19.LJ16","BYL719 + LJM716",28,493.7,25.1
"X.3898.BY19.LJ16","BYL719 + LJM716",31,533,25.3
"X.3898.BY19.LJ16","BYL719 + LJM716",35,541.5,25.2
"X.3898.BY19.LJ16","BYL719 + LJM716",38,595.5,25.4
"X.3898.BY19.LJ16","BYL719 + LJM716",41,616.6,26.7
"X.3898.fiab","figitumumab",0,204.1,23.9
"X.3898.fiab","figitumumab",5,197.5,25
"X.3898.fiab","figitumumab",8,236.6,25.1
"X.3898.fiab","figitumumab",12,246.3,24.9
"X.3898.fiab","figitumumab",15,243.8,25.1
"X.3898.fiab","figitumumab",20,385.3,24.6
"X.3898.fiab","figitumumab",22,400.2,24.8
"X.3898.fiab","figitumumab",26,337.3,25.1
"X.3898.fiab","figitumumab",30,385.7,24.9
"X.3898.fiab","figitumumab",34,511.9,24.9
"X.3898.fiab","figitumumab",37,559.5,24.7
"X.3898.fiab","figitumumab",40,577,26
"X.3898.fiab","figitumumab",44,554.8,25.9
"X.3898.fiab","figitumumab",48,372.5,25.7
"X.3898.fiab","figitumumab",51,435.9,25.3
"X.3898.fiab","figitumumab",55,754.5,25.6
"X.3898.fiab.biib","figitumumab + binimetinib",0,289,24.6
"X.3898.fiab.biib","figitumumab + binimetinib",2,367.9,24.9
"X.3898.fiab.biib","figitumumab + binimetinib",6,340.2,24.3
"X.3898.fiab.biib","figitumumab + binimetinib",9,537.7,25.5
"X.3898.fiab.biib","figitumumab + binimetinib",13,600.4,25.6
"X.3898.fiab.biib","figitumumab + binimetinib",16,590.8,25.1
"X.3898.fiab.biib","figitumumab + binimetinib",20,826.5,24.6
"X.3898.fiab.biib","figitumumab + binimetinib",22,888.7,24.1
"X.3898.fiab.biib","figitumumab + binimetinib",26,775.2,25.4
"X.3898.fiab.biib","figitumumab + binimetinib",29,714.9,23.4
"X.3898.gepk","gemcitabine-50mpk",0,254.7,24.8
"X.3898.gepk","gemcitabine-50mpk",3,270.8,26.2
"X.3898.gepk","gemcitabine-50mpk",7,286.4,25.5
"X.3898.gepk","gemcitabine-50mpk",10,317,24.4
"X.3898.gepk","gemcitabine-50mpk",14,329.7,26.3
"X.3898.gepk","gemcitabine-50mpk",17,314.9,26.9
"X.3898.gepk","gemcitabine-50mpk",20,355.3,25.3
"X.3898.gepk","gemcitabine-50mpk",25,360.2,24.9
"X.3898.gepk","gemcitabine-50mpk",27,343.9,26.1
"X.3898.gepk","gemcitabine-50mpk",31,335.2,25.3
"X.3898.gepk","gemcitabine-50mpk",33,410.8,26.5
"X.3898.gepk","gemcitabine-50mpk",39,413.2,25.6
"X.3898.gepk","gemcitabine-50mpk",43,381.8,25.4
"X.3898.gepk","gemcitabine-50mpk",45,322.1,25.3
"X.3898.gepk","gemcitabine-50mpk",49,340.6,25
"X.3898.gepk","gemcitabine-50mpk",53,478.8,25.9
"X.3898.gepk","gemcitabine-50mpk",56,413.3,26
"X.3898.gepk","gemcitabine-50mpk",63,642.8,27.1
"X.3898.gepk","gemcitabine-50mpk",66,407.3,25.1
"X.3898.gepk","gemcitabine-50mpk",71,529.1,25.5
"X.3898.gepk","gemcitabine-50mpk",75,494.8,27
"X.3898.gepk","gemcitabine-50mpk",77,519.5,27.1
"X.3898.gepk","gemcitabine-50mpk",81,740.1,25.7
"X.3898.gepk","gemcitabine-50mpk",84,545,26.2
"X.3898.gepk","gemcitabine-50mpk",88,816.1,25.3
"X.3898.gepk","gemcitabine-50mpk",91,818.6,26.2
"X.3898.gepk","gemcitabine-50mpk",94,905.1,26.8
"X.3898.gepk","gemcitabine-50mpk",98,1065.7,26.6
"X.3898.gepk","gemcitabine-50mpk",102,1182.4,25.7
"X.3898.gepk","gemcitabine-50mpk",105,1246.3,25.9
"X.3898.gepk","gemcitabine-50mpk",109,1396.3,26.8
"X.3898.HD01","HDM201",0,241.5,27.8
"X.3898.HD01","HDM201",2,239.8,27.7
"X.3898.HD01","HDM201",5,323.4,27.3
"X.3898.HD01","HDM201",8,379.8,26.6
"X.3898.HD01","HDM201",13,672.9,26.8
"X.3898.HD01","HDM201",15,725.1,27.1
"X.3898.HD01","HDM201",19,750.1,27.3
"X.3898.HD01","HDM201",26,944.5,27.4
"X.3898.IN24","INC424",0,217.1,23.5
"X.3898.IN24","INC424",3,253.9,23.1
"X.3898.IN24","INC424",6,296.5,23.1
"X.3898.IN24","INC424",10,385.8,25.5
"X.3898.IN24","INC424",13,407.1,25.4
"X.3898.IN24","INC424",17,472.1,25.7
"X.3898.IN24","INC424",24,616.6,24.4
"X.3898.IN24","INC424",28,649.2,25.2
"X.3898.IN24","INC424",31,713.9,25
"X.3898.IN24","INC424",34,724.4,26.2
"X.3898.IN24","INC424",39,828.5,24.4
"X.3898.IN24","INC424",41,906.1,23.9
"X.3898.IN24","INC424",45,962.1,26.2
"X.3898.IN24.biib","INC424 + binimetinib",0,242.9,26.7
"X.3898.IN24.biib","INC424 + binimetinib",4,234.2,25.6
"X.3898.IN24.biib","INC424 + binimetinib",7,240.6,26.2
"X.3898.IN24.biib","INC424 + binimetinib",11,215.2,26.5
"X.3898.IN24.biib","INC424 + binimetinib",14,205.6,26.1
"X.3898.IN24.biib","INC424 + binimetinib",18,218.1,26.3
"X.3898.IN24.biib","INC424 + binimetinib",21,255.1,26.4
"X.3898.IN24.biib","INC424 + binimetinib",25,218.6,26.7
"X.3898.IN24.biib","INC424 + binimetinib",28,278.3,26.9
"X.3898.IN24.biib","INC424 + binimetinib",31,282.6,27.1
"X.3898.IN24.biib","INC424 + binimetinib",34,263,27
"X.3898.IN24.biib","INC424 + binimetinib",39,250.6,26.9
"X.3898.IN24.biib","INC424 + binimetinib",42,285.4,26.8
"X.3898.IN24.biib","INC424 + binimetinib",46,235.4,26.3
"X.3898.IN24.biib","INC424 + binimetinib",49,280.2,26.6
"X.3898.IN24.biib","INC424 + binimetinib",52,253.9,27.2
"X.3898.IN24.biib","INC424 + binimetinib",56,299.7,26.6
"X.3898.IN24.biib","INC424 + binimetinib",59,346.4,27.3
"X.3898.IN24.biib","INC424 + binimetinib",62,287.3,27.7
"X.3898.IN24.biib","INC424 + binimetinib",66,306.4,28
"X.3898.IN24.biib","INC424 + binimetinib",70,288.9,28.1
"X.3898.IN24.biib","INC424 + binimetinib",74,291.7,27.8
"X.3898.IN24.biib","INC424 + binimetinib",77,280.5,27.6
"X.3898.IN24.biib","INC424 + binimetinib",80,289.4,27.8
"X.3898.IN24.biib","INC424 + binimetinib",84,310.8,27.9
"X.3898.LE11","LEE011",0,220.7,27.3
"X.3898.LE11","LEE011",3,298,27.8
"X.3898.LE11","LEE011",6,378.3,27.4
"X.3898.LE11","LEE011",10,505.7,26.9
"X.3898.LE11","LEE011",13,620.4,26.8
"X.3898.LE11","LEE011",17,487.8,27.2
"X.3898.LE11","LEE011",20,489,28.3
"X.3898.LE11","LEE011",25,536.1,27.1
"X.3898.LE11","LEE011",27,501.2,27.8
"X.3898.LE11","LEE011",31,421.4,28.4
"X.3898.LE11","LEE011",35,265.4,28.2
"X.3898.LE11","LEE011",39,285.8,28
"X.3898.LE11","LEE011",42,290.7,28.2
"X.3898.LE11","LEE011",45,245.4,28.4
"X.3898.LE11","LEE011",49,257.9,29.5
"X.3898.LE11","LEE011",53,182.3,30.2
"X.3898.LE11","LEE011",56,208.3,29.4
"X.3898.LE11","LEE011",60,243.6,29.3
"X.3898.LE11","LEE011",63,239.7,30.1
"X.3898.LE11","LEE011",66,268.4,30.6
"X.3898.LE11","LEE011",69,330.4,29.5
"X.3898.LE11","LEE011",74,304,28.6
"X.3898.LE11","LEE011",76,299.4,30.4
"X.3898.LE11","LEE011",80,330.4,29.4
"X.3898.LE11","LEE011",83,409.5,28.5
"X.3898.LE11","LEE011",87,457.9,28.6
"X.3898.LE11","LEE011",90,507.9,29.5
"X.3898.LE11","LEE011",94,481.4,29.9
"X.3898.LE11","LEE011",97,494.4,30.5
"X.3898.LK36","LKA136",0,227.9,31.8
"X.3898.LK36","LKA136",3,211.2,31
"X.3898.LK36","LKA136",7,289.9,31.5
"X.3898.LK36","LKA136",10,278.3,31.7
"X.3898.LK36","LKA136",14,322.5,31.4
"X.3898.LK36","LKA136",17,403,30.5
"X.3898.LK36","LKA136",21,422.3,31.4
"X.3898.LK36","LKA136",27,597.1,32.2
"X.3898.LK36","LKA136",32,747.8,32.3
"X.3898.LK36","LKA136",34,871.5,31.9
"X.3898.LK36","LKA136",38,874.8,32.6
"X.3898.trib","trametinib",0,224,26.1
"X.3898.trib","trametinib",4,232.8,26
"X.3898.trib","trametinib",7,241.6,27
"X.3898.trib","trametinib",11,263.9,26.5
"X.3898.trib","trametinib",14,241.4,25.7
"X.3898.trib","trametinib",21,255.4,25.4
"X.3898.trib","trametinib",25,236.9,27.6
"X.3898.trib","trametinib",28,333.1,26.1
"X.3898.trib","trametinib",32,374.8,27.1
"X.3898.trib","trametinib",35,337.6,27
"X.3898.trib","trametinib",39,211.2,26.6
"X.3898.trib","trametinib",42,274.1,26.6
"X.3898.trib","trametinib",46,247.8,27.3
"X.3898.trib","trametinib",48,310.8,27
"X.3898.trib","trametinib",53,390.2,27.5
"X.3898.trib","trametinib",56,465.1,27
"X.3898.trib","trametinib",61,524.5,24.2
"X.3898.uned","untreated",0,283.2,27.3
"X.3898.uned","untreated",2,358.7,27.5
"X.3898.uned","untreated",7,434.8,26
"X.3898.uned","untreated",9,577.8,27.7
"X.3898.uned","untreated",13,634.5,27.8
"X.3898.uned","untreated",16,779.7,27.8
"X.3898.uned","untreated",19,900,29
"X.3898.uned","untreated",22,1006.6,27.9
"X.3898.uned","untreated",27,1091.4,31
"X.3898.WN74","WNT974",0,284.2,26.7
"X.3898.WN74","WNT974",2,338.7,25.3
"X.3898.WN74","WNT974",7,389.3,24.1
"X.3898.WN74","WNT974",9,400.2,25.1
"X.3898.WN74","WNT974",13,467.2,24.2
"X.3898.WN74","WNT974",16,495.4,24
"X.3898.WN74","WNT974",19,513.4,25.6
"X.3898.WN74","WNT974",22,922.3,25.5
"X.3898.WN74","WNT974",27,944.2,26.1
"X.3947.abne","abraxane",0,218,26.8
"X.3947.abne","abraxane",3,189.3,27.8
"X.3947.abne","abraxane",7,162.7,27.5
"X.3947.abne","abraxane",10,89.9,27.2
"X.3947.abne","abraxane",13,130.1,27.6
